loan_index,property_value,house_indicator,credit_score,married,num_dependents,education,annual_income,coapplicant_indicator,coapplicant_income,interest_rate,pmt,pmt_1,pmt_2,pmt_3,pmt_4,pmt_5,pmt_6,pmt_7,pmt_8,pmt_9,pmt_10,pmt_11,pmt_12,pmt_13,pmt_14,pmt_15,pmt_16,pmt_17,pmt_18,pmt_19,pmt_20,pmt_21,pmt_22,pmt_23,pmt_24,pmt_25,pmt_26,pmt_27,pmt_28,pmt_29,pmt_30
362,1576583.62,1,692,1,0,Began Bachelors,112985.06,1,118680.76,6.67,49146.33,49146.33,49146.33,49146.33,49146.33,49146.33,49146.33,49146.33,49146.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,291097.05,1,627,0,0,Bachelors Degree,37786.21,1,84252.98,7.23,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22,19202.22
364,527576.95,0,676,1,2,Began Bachelors,148661.94,1,129113.74,7.11,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03,34389.03
365,242976.78,1,720,1,1,Began Bachelors,80941.68,1,44696.51,7,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5,15664.5
366,794549.8,1,576,1,2,Began Bachelors,196309.28,1,138227.6,7.36,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7,53088.7
367,912219.09,1,652,0,1,Began Bachelors,144811.1,0,,7.17,59817.46,59817.46,59817.46,59817.46,59817.46,59817.46,59817.46,59817.46,59817.46,59817.46,59817.46,59817.46,59817.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,255522.55,0,677,1,1,Began Bachelors,34833.49,1,87671.35,7.11,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72,16655.72
369,284408.61,1,695,0,1,Bachelors Degree,163589.04,1,124356.26,7.06,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21,18446.21
370,641322.8,1,618,1,1,Bachelors Degree,148481.19,0,,7.26,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6,42430.6
371,389262.28,0,724,0,0,Began Bachelors,78248.87,1,78278.33,6.99,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19,25070.19
372,1841488.78,1,741,1,1,Began Bachelors,192339.75,0,,6.55,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29,56699.29
373,1171033.12,0,667,0,1,Bachelors Degree,163419.38,0,,6.73,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15,36729.15
374,363541.19,0,723,1,2,High School,57036.32,0,,6.99,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64,23413.64
375,502605.02,1,616,1,1,Graduate Degree,175900.11,1,136919.04,7.26,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88,33252.88
376,811792.27,1,655,1,2,Bachelors Degree,143171.88,1,98518.81,7.16,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22,53179.22
377,415732.32,0,671,1,1,Began Bachelors,191907.44,1,137492.37,7.12,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71,27125.71
378,386630.7,0,653,1,1,Began Bachelors,44937.36,1,100287.14,7.17,25352.75,25352.75,25352.75,25352.75,25352.75,25352.75,25352.75,25352.75,25352.75,25352.75,25352.75,25352.75,25352.75,25352.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,851384.39,1,611,0,0,Began Bachelors,245788.23,0,,7.27,56384.18,56384.18,56384.18,56384.18,56384.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,482482.4,1,586,1,1,Bachelors Degree,86748.2,0,,7.34,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29,32174.29
381,652000.39,1,637,1,0,Began Bachelors,86342.95,1,81160.53,7.21,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08,42924.08
382,1243930.54,1,700,0,1,Began Bachelors,172908.02,1,124522.68,7.05,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29,80598.29
383,700705.01,1,676,0,1,Began Bachelors,123726.79,1,106411.3,7.11,45674.04,45674.04,45674.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,360844.5,1,589,1,1,High School,54186.04,0,,7.33,24039.22,24039.22,24039.22,24039.22,24039.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,506320.88,1,646,0,0,Graduate Degree,71483.1,0,,7.18,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27,33234.27
386,556430.89,0,686,1,2,Began Bachelors,184177.14,1,127233.88,7.08,36161.33,36161.33,36161.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,524763.08,0,624,1,0,Bachelors Degree,168029.82,1,146276.31,6.84,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45,16644.45
388,391211.12,0,620,1,0,Began Bachelors,84527.83,0,,7.25,25857.37,25857.37,25857.37,25857.37,25857.37,25857.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,665754.55,1,683,1,1,Began Bachelors,134705.55,0,,7.09,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31,43309.31
390,648082.45,1,603,1,1,Began Bachelors,82157.74,1,91464.81,7.29,43005.02,43005.02,43005.02,43005.02,43005.02,43005.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,1186276.78,0,684,1,0,Graduate Degree,87663.6,0,,6.69,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31,37055.31
392,645219.12,1,737,0,0,High School,184195.49,1,132155.45,6.96,41429.69,41429.69,41429.69,41429.69,41429.69,41429.69,41429.69,41429.69,41429.69,41429.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,449169.64,1,617,1,0,Began Bachelors,179165.24,1,125914.79,7.26,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54,29717.54
394,757200.21,0,585,0,0,Bachelors Degree,100455.7,0,,7.34,50493.81,50493.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,590513.69,1,705,1,2,Bachelors Degree,165035,0,,7.04,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99,38222.99
396,1313195.78,0,661,0,2,Bachelors Degree,126874.61,1,117186.2,6.75,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25,41272.25
397,390086.26,0,565,0,1,High School,94888.56,1,70720.93,7.39,26140.86,26140.86,26140.86,26140.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,661617.09,1,719,0,1,Began Bachelors,130251.78,1,117182.06,7,42653.87,42653.87,42653.87,42653.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,966414.15,0,721,1,1,Began Bachelors,154051.28,1,127599.14,7,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87,62303.87
400,596090.22,1,726,1,0,Bachelors Degree,94684.44,0,,6.99,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82,38390.82
401,711532.98,1,634,0,1,Graduate Degree,162635.77,1,133801.32,6.81,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76,22499.76
402,747816.41,0,639,0,1,Graduate Degree,223828.78,1,134820.8,7.2,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28,49183.28
403,519121.56,1,630,0,0,Graduate Degree,95295.44,0,,7.23,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87,34243.87
404,691756.28,1,679,1,1,Began Bachelors,121662.02,1,135337.81,7.1,45045.75,45045.75,45045.75,45045.75,45045.75,45045.75,45045.75,45045.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,926215.68,1,639,1,1,High School,163640.55,0,,7.2,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45,60916.45
406,1192459.52,1,580,1,1,Bachelors Degree,79534.05,0,,6.95,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52,38245.52
407,716750.1,1,590,1,1,Began Bachelors,67813.44,1,105901.54,6.93,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87,22941.87
408,1209165.65,1,695,1,1,High School,134239.69,0,,6.66,37654.28,37654.28,37654.28,37654.28,37654.28,37654.28,37654.28,37654.28,37654.28,37654.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,1001844.9,1,698,1,1,Bachelors Degree,79955,1,91036.19,6.66,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16,31198.16
410,980595.2,1,734,1,2,Began Bachelors,122128.34,0,,6.96,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28,62964.28
411,1442913.51,1,703,1,1,Began Bachelors,198401.64,0,,7.04,93397.43,93397.43,93397.43,93397.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,991149.1,1,614,1,1,Graduate Degree,79046.83,0,,6.86,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12,31501.12
413,520046.46,1,613,1,0,High School,73468.73,1,77959.77,7.27,34440.84,34440.84,34440.84,34440.84,34440.84,34440.84,34440.84,34440.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,862142.89,1,723,0,0,Bachelors Degree,161545.28,1,98309.84,6.99,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77,55525.77
415,793598.52,1,721,1,2,Graduate Degree,127461.85,0,,7,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6,51162.6
416,1704682.09,1,680,0,0,Began Bachelors,302699.53,1,151943.39,7.1,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41,111005.41
417,549062.84,1,646,0,0,Bachelors Degree,86980.2,0,,7.18,36039.8,36039.8,36039.8,36039.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1887392.22,1,672,1,0,Graduate Degree,160512.6,0,,6.72,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09,59137.09
419,730995.8,0,536,0,1,Bachelors Degree,78077.16,1,70703.48,7.06,23705.51,23705.51,23705.51,23705.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,1164055.62,1,663,0,0,High School,194640.71,1,124268.54,7.14,76103.82,76103.82,76103.82,76103.82,76103.82,76103.82,76103.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,830975.85,1,697,0,1,High School,101657.15,1,100323.96,7.06,53895.54,53895.54,53895.54,53895.54,53895.54,53895.54,53895.54,53895.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,941118.71,0,676,0,1,High School,131936.78,1,65020.84,7.11,61344.91,61344.91,61344.91,61344.91,61344.91,61344.91,61344.91,61344.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,902268.02,1,669,1,0,Graduate Degree,160544.81,1,116494.11,7.13,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9,58929.9
424,1006374.04,1,620,1,1,Bachelors Degree,268454.49,1,188351.16,7.25,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99,66516.99
425,648196.62,0,678,0,0,Bachelors Degree,118905.59,0,,7.11,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38,42251.38
426,911971.86,1,658,1,2,Bachelors Degree,257061.22,1,167952.22,7.16,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83,59741.83
427,1120701.55,1,636,0,1,Bachelors Degree,221851.44,1,130326.09,7.21,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76,73780.76
428,650425.76,0,703,0,1,Began Bachelors,109280.97,1,95730.99,7.04,42101,42101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,311651.94,0,632,1,1,Bachelors Degree,173081.16,1,98794.34,7.22,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78,20537.78
430,1318697.33,1,662,1,2,Began Bachelors,160777.31,1,113355.78,7.14,86214.01,86214.01,86214.01,86214.01,86214.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,696652.2,1,643,0,0,Bachelors Degree,190200.45,1,118827.66,7.19,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81,45772.81
432,396777.1,1,649,0,1,Graduate Degree,79210.25,0,,7.18,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95,26043.95
433,905048.36,1,699,1,0,Bachelors Degree,160833.99,1,109520.48,7.05,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01,58641.01
434,2389020.5,1,717,1,0,High School,170084.42,1,104565.22,6.61,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41,74014.41
435,732130.99,1,626,0,1,Bachelors Degree,114510.73,0,,7.23,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04,48295.04
436,569416.64,1,646,0,1,Began Bachelors,166304.39,0,,7.18,37375.8,37375.8,37375.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,720803.68,1,736,0,0,Bachelors Degree,137789.86,0,,6.96,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283,46283
438,460656.12,0,728,0,1,Began Bachelors,86645.27,0,,6.98,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,29638.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,589989.93,0,683,1,1,Bachelors Degree,149222.62,1,140504.38,6.69,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31,18429.31
